,index,t_bett,t_motor,t_spindle,M8,M121,M127,M7,given2model,date,welle_z,prediction,DRZ2,interpolated_welle_z
157,157,22.4,22.82,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:13:31.420,0.0003808593610301614,-8.492684364318848e-05,50.182342529296875,0.0003483072788791712
158,158,22.4,22.89,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:13:36.436,0.0003808593610301614,-7.904386520385742e-05,50.182342529296875,0.00033203123780367605
159,159,22.4,22.84,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:13:41.450,0.0003808593610301614,-8.069276809692383e-05,50.182342529296875,0.0003157551967281809
160,160,22.4,22.87,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:13:46.455,0.0003808593610301614,-7.880866527557373e-05,50.182342529296875,0.0002994791556526858
161,161,22.4,22.92,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:13:51.514,0.0003808593610301614,-7.49276876449585e-05,50.182342529296875,0.0002832031145771907
162,162,22.4,22.86,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:13:56.530,0.0003808593610301614,-0.00010995697975158691,50.182342529296875,0.0002669270735016956
163,163,22.4,22.85,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:01.544,0.0003808593610301614,-0.00014359545707702637,50.182342529296875,0.00025065103242620046
164,164,22.4,22.91,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:06.586,0.0003808593610301614,-0.0001670830249786377,50.182342529296875,0.00023437499135070539
165,165,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:11.594,0.0003808593610301614,-0.00019458770751953124,50.182342529296875,0.00021809895027521026
166,166,22.4,22.87,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:16.664,0.0003808593610301614,-0.00021775126457214357,50.182342529296875,0.00020182290919971516
167,167,22.4,22.82,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:21.733,0.0003808593610301614,-0.00023987722396850587,50.182342529296875,0.00018554686812422005
168,168,22.4,22.88,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:26.798,0.0003808593610301614,-0.0002561657428741455,50.182342529296875,0.00016927082704872493
169,169,22.4,22.84,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:31.801,0.0003808593610301614,-0.00026450181007385256,50.182342529296875,0.00015299478597322982
170,170,22.4,22.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:36.838,0.0003808593610301614,-0.00025519478321075437,50.182342529296875,0.0001367187448977347
171,171,22.4,22.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:41.858,0.0003808593610301614,-0.000248898983001709,50.182342529296875,0.0001204427038222396
172,172,22.4,22.8,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:46.886,0.0003808593610301614,-0.00024183106422424316,50.182342529296875,0.00010416666274674447
173,173,22.4,22.86,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:51.928,0.0003808593610301614,-0.00024974215030670166,50.182342529296875,8.789062167124939e-05
174,174,22.4,22.88,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:14:56.946,0.0003808593610301614,-0.0002554612159729004,50.182342529296875,7.161458059575426e-05
175,175,22.4,22.88,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:01.992,0.0003808593610301614,-0.0002615971565246582,50.182342529296875,5.5338539520259134e-05
176,176,22.4,22.89,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:07.050,0.0003808593610301614,-0.00024073219299316405,50.182342529296875,3.906249844476406e-05
177,177,22.4,22.82,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:12.087,0.0003808593610301614,-0.00022862780094146727,50.182342529296875,2.278645736926893e-05
178,178,22.4,22.84,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:17.100,0.0003808593610301614,-0.0002115616798400879,50.182342529296875,6.510416293773803e-06
179,179,22.4,22.92,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:22.126,-9.765624781721272e-06,-0.00019677555561065674,249.88174438476562,-9.765624781721272e-06
180,180,22.4,22.91,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:27.173,-9.765624781721272e-06,-0.00017404830455780028,249.88174438476562,3.662109293145477e-06
181,181,22.4,22.96,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:32.221,-9.765624781721272e-06,-0.00015485358238220216,249.88174438476562,1.7089843368012225e-05
182,182,22.4,22.88,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:37.236,-9.765624781721272e-06,-0.00013193702697753907,249.88174438476562,3.0517577442878974e-05
183,183,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:42.292,-9.765624781721272e-06,-0.00010676050186157227,249.88174438476562,4.394531151774572e-05
184,184,22.4,22.96,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:47.320,-9.765624781721272e-06,-7.823586463928222e-05,249.88174438476562,5.737304559261247e-05
185,185,22.4,22.91,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:52.343,-9.765624781721272e-06,-5.154561996459961e-05,249.88174438476562,7.080077966747922e-05
186,186,22.4,22.99,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:15:57.381,-9.765624781721272e-06,-2.0136237144470214e-05,249.88174438476562,8.422851374234597e-05
187,187,22.4,22.93,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:02.408,-9.765624781721272e-06,8.95094871520996e-06,249.88174438476562,9.765624781721272e-05
188,188,22.4,22.99,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:07.452,-9.765624781721272e-06,3.6174893379211425e-05,249.88174438476562,0.00011108398189207946
189,189,22.4,22.97,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:12.503,-9.765624781721272e-06,6.587433815002442e-05,249.88174438476562,0.0001245117159669462
190,190,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:17.560,-9.765624781721272e-06,9.078335762023926e-05,249.88174438476562,0.00013793945004181296
191,191,22.4,23.0,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:22.605,-9.765624781721272e-06,0.00011671960353851318,249.88174438476562,0.0001513671841166797
192,192,22.4,22.98,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:27.657,-9.765624781721272e-06,0.00012369561195373535,249.88174438476562,0.00016479491819154646
193,193,22.4,23.05,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:32.665,-9.765624781721272e-06,0.00013370633125305175,249.88174438476562,0.0001782226522664132
194,194,22.4,23.02,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:37.667,-9.765624781721272e-06,0.00013786947727203368,249.88174438476562,0.00019165038634127995
195,195,22.4,23.02,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:42.698,-9.765624781721272e-06,0.00014198660850524902,249.88174438476562,0.0002050781204161467
196,196,22.4,23.0,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:47.737,-9.765624781721272e-06,0.00014589059352874755,249.88174438476562,0.00021850585449101345
197,197,22.4,23.0,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:52.774,-9.765624781721272e-06,0.00015557050704956054,249.88174438476562,0.0002319335885658802
198,198,22.4,22.97,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:16:57.809,-9.765624781721272e-06,0.0001601741313934326,249.88174438476562,0.00024536132264074695
199,199,22.4,23.0,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:02.844,-9.765624781721272e-06,0.00016855275630950928,249.88174438476562,0.0002587890567156137
200,200,22.4,22.97,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:07.920,-9.765624781721272e-06,0.0001770641803741455,249.88174438476562,0.00027221679079048045
201,201,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:12.947,-9.765624781721272e-06,0.00017667770385742187,249.88174438476562,0.0002856445248653472
202,202,22.4,22.95,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:17.998,-9.765624781721272e-06,0.00017960059642791747,249.88174438476562,0.00029907225894021394
203,203,22.4,22.92,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:23.027,0.0003124999930150807,0.0001530545949935913,49.839019775390625,0.0003124999930150807
204,204,22.4,22.97,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:28.047,0.0003124999930150807,0.00012652993202209474,49.839019775390625,0.0002982584568750705
205,205,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:33.061,0.0003124999930150807,9.567725658416749e-05,49.839019775390625,0.0002840169207350603
206,206,22.4,23.0,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:38.065,0.0003124999930150807,6.803965568542481e-05,49.839019775390625,0.00026977538459505013
207,207,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:43.072,0.0003124999930150807,3.990638256072998e-05,49.839019775390625,0.00025553384845503996
208,208,22.4,22.93,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:48.091,0.0003124999930150807,1.0841012001037598e-05,49.839019775390625,0.00024129231231502973
209,209,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:53.118,0.0003124999930150807,-2.9649734497070312e-06,49.839019775390625,0.00022705077617501956
210,210,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:17:58.179,0.0003124999930150807,-1.6098499298095704e-05,49.839019775390625,0.00021280924003500937
211,211,22.4,22.94,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:03.235,0.0003124999930150807,-3.116464614868164e-05,49.839019775390625,0.00019856770389499917
212,212,22.4,22.94,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:08.270,0.0003124999930150807,-3.558027744293213e-05,49.839019775390625,0.000184326167754989
213,213,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:13.323,0.0003124999930150807,-4.452276229858398e-05,49.839019775390625,0.0001700846316149788
214,214,22.4,22.98,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:18.342,0.0003124999930150807,-3.673505783081055e-05,49.839019775390625,0.0001558430954749686
215,215,22.4,22.95,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:23.366,0.0003124999930150807,-2.423858642578125e-05,49.839019775390625,0.00014160155933495844
216,216,22.4,22.98,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:28.408,0.0003124999930150807,-1.2850403785705566e-05,49.839019775390625,0.00012736002319494824
217,217,22.4,22.91,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:33.418,0.0003124999930150807,-8.177757263183594e-08,49.839019775390625,0.00011311848705493804
218,218,22.4,22.91,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:38.419,0.0003124999930150807,6.983518600463867e-06,49.839019775390625,9.887695091492787e-05
219,219,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:43.452,0.0003124999930150807,1.5213370323181152e-05,49.839019775390625,8.463541477491768e-05
220,220,22.4,22.91,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:48.461,0.0003124999930150807,2.8920173645019533e-07,49.839019775390625,7.039387863490748e-05
221,221,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:53.500,0.0003124999930150807,-2.356433868408203e-05,49.839019775390625,5.615234249489731e-05
222,222,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:18:58.502,0.0003124999930150807,-1.4196157455444336e-05,49.839019775390625,4.191080635488709e-05
223,223,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:03.509,0.0003124999930150807,-2.174997329711914e-05,49.839019775390625,2.7669270214876918e-05
224,224,22.4,22.92,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:08.577,0.0003124999930150807,-2.0463347434997558e-05,49.839019775390625,1.3427734074866748e-05
225,225,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:13.611,0.0003124999930150807,-1.924252510070801e-05,49.839019775390625,-8.138020651434754e-07
226,226,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:18.635,0.0003124999930150807,-1.557636260986328e-05,49.839019775390625,-1.5055338205153645e-05
227,227,22.4,22.95,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:23.668,-2.9296874345163815e-05,-8.490681648254394e-06,50.1251220703125,-2.9296874345163815e-05
228,228,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:28.671,-2.9296874345163815e-05,-5.847215652465821e-07,50.1251220703125,-2.441405816474191e-06
229,229,22.4,22.92,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:33.718,-2.9296874345163815e-05,7.068872451782227e-06,50.1251220703125,2.4414062712215433e-05
230,230,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:38.774,-2.9296874345163815e-05,2.0598888397216796e-05,50.1251220703125,5.126953124090505e-05
231,231,22.4,22.91,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:43.807,-2.9296874345163815e-05,1.487123966217041e-05,50.1251220703125,7.812499976959468e-05
232,232,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:48.862,-2.9296874345163815e-05,5.663871765136719e-06,50.1251220703125,0.00010498046829828431
233,233,22.4,22.97,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:53.905,-2.9296874345163815e-05,3.596186637878418e-06,50.1251220703125,0.00013183593682697392
234,234,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:19:58.965,-2.9296874345163815e-05,-5.7705640792846675e-06,50.1251220703125,0.00015869140535566356
235,235,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:03.999,-2.9296874345163815e-05,-1.09710693359375e-05,50.1251220703125,0.00018554687388435317
236,236,22.4,22.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:09.044,-2.9296874345163815e-05,-2.152228355407715e-05,50.1251220703125,0.0002124023424130428
237,237,22.4,22.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:14.057,-2.9296874345163815e-05,-2.756023406982422e-05,50.1251220703125,0.00023925781094173243
238,238,22.4,22.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:19.118,-2.9296874345163815e-05,-3.4814119338989255e-05,50.1251220703125,0.00026611327947042207
239,239,22.4,22.83,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:24.119,-2.9296874345163815e-05,-4.243731498718262e-05,50.1251220703125,0.00029296874799911166
240,240,22.4,22.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:29.164,-2.9296874345163815e-05,-4.645967483520508e-05,50.1251220703125,0.0003198242165278013
241,241,22.4,22.89,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:34.188,-2.9296874345163815e-05,-5.160236358642578e-05,50.1251220703125,0.00034667968505649094
242,242,22.4,22.89,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:39.239,-2.9296874345163815e-05,-3.449726104736328e-05,50.1251220703125,0.0003735351535851805
243,243,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:44.282,-2.9296874345163815e-05,-1.3738393783569335e-05,50.1251220703125,0.00040039062211387016
244,244,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:49.308,-2.9296874345163815e-05,2.681255340576172e-06,50.1251220703125,0.0004272460906425598
245,245,22.4,22.92,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:54.313,-2.9296874345163815e-05,2.2574067115783692e-05,50.1251220703125,0.0004541015591712494
246,246,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:20:59.340,-2.9296874345163815e-05,4.053342342376709e-05,50.1251220703125,0.0004809570276999391
247,247,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:04.350,-2.9296874345163815e-05,6.481730937957763e-05,50.1251220703125,0.0005078124962286287
248,248,22.4,22.91,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:09.353,-2.9296874345163815e-05,8.950471878051758e-05,50.1251220703125,0.0005346679647573183
249,249,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:14.414,-2.9296874345163815e-05,0.00011439096927642822,50.1251220703125,0.000561523433286008
250,250,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:19.461,-2.9296874345163815e-05,0.00011625742912292481,50.1251220703125,0.0005883789018146975
251,251,22.4,22.91,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:24.495,0.0006152343703433871,0.00011843180656433105,50.182342529296875,0.0006152343703433871
252,252,22.4,22.93,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:29.515,0.0006152343703433871,0.00014340591430664064,50.182342529296875,0.000602496599363487
253,253,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:34.575,0.0006152343703433871,0.00014475536346435547,50.182342529296875,0.000589758828383587
254,254,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:39.579,0.0006152343703433871,0.00014399898052215576,50.182342529296875,0.0005770210574036869
255,255,22.4,22.81,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:44.628,0.0006152343703433871,0.00013985872268676758,50.182342529296875,0.0005642832864237869
256,256,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:49.636,0.0006152343703433871,0.0001387145519256592,50.182342529296875,0.0005515455154438868
257,257,22.4,22.91,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:54.720,0.0006152343703433871,0.00013397932052612306,50.182342529296875,0.0005388077444639866
258,258,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:21:59.731,0.0006152343703433871,0.00013002252578735353,50.182342529296875,0.0005260699734840866
259,259,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:04.736,0.0006152343703433871,0.00012744522094726562,50.182342529296875,0.0005133322025041865
260,260,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:09.785,0.0006152343703433871,0.00012553393840789796,50.182342529296875,0.0005005944315242864
261,261,22.4,22.91,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:14.788,0.0006152343703433871,0.0001225154399871826,50.182342529296875,0.0004878566605443864
262,262,22.4,22.9,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:19.831,0.0006152343703433871,0.00011894500255584717,50.182342529296875,0.00047511888956448627
263,263,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:24.904,0.0006152343703433871,8.092427253723144e-05,50.182342529296875,0.00046238111858458626
264,264,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:29.912,0.0006152343703433871,7.093298435211182e-05,50.182342529296875,0.00044964334760468614
265,265,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:34.927,0.0006152343703433871,6.093847751617432e-05,50.182342529296875,0.0004369055766247861
266,266,22.4,22.89,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:39.953,0.0006152343703433871,2.6850223541259764e-05,50.182342529296875,0.000424167805644886
267,267,22.4,22.83,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:44.968,0.0006152343703433871,-1.1158108711242676e-05,50.182342529296875,0.0004114300346649859
268,268,22.4,22.84,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:50.026,0.0006152343703433871,-4.974126815795898e-05,50.182342529296875,0.0003986922636850859
269,269,22.4,22.84,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:22:55.073,0.0006152343703433871,-7.932126522064209e-05,50.182342529296875,0.00038595449270518577
270,270,22.4,22.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:00.095,0.0006152343703433871,-0.00011792182922363282,50.182342529296875,0.0003732167217252857
271,271,22.4,22.82,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:05.126,0.0006152343703433871,-0.00013236045837402343,50.182342529296875,0.00036047895074538564
272,272,22.4,22.81,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:10.171,0.0006152343703433871,-0.00012865793704986572,50.182342529296875,0.00034774117976548553
273,273,22.4,22.8,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:15.182,0.0006152343703433871,-0.0001277627944946289,50.182342529296875,0.00033500340878558546
274,274,22.4,22.85,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:20.252,0.0003222656378056854,-0.00012515437602996827,50.182342529296875,0.0003222656378056854
275,275,22.4,22.91,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:25.261,0.0003222656378056854,-0.00012205719947814941,50.296783447265625,0.0003059895955933219
276,276,22.4,22.84,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:30.291,0.0003222656378056854,-0.00012253010272979736,50.296783447265625,0.00028971355338095844
277,277,22.4,22.8,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:35.331,0.0003222656378056854,-0.0001210712194442749,50.296783447265625,0.00027343751116859494
278,278,22.4,22.88,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:40.353,0.0003222656378056854,-0.00011579036712646485,50.296783447265625,0.00025716146895623143
279,279,22.4,22.83,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:45.380,0.0003222656378056854,-0.00011266076564788818,50.296783447265625,0.00024088542674386795
280,280,22.4,22.81,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:50.385,0.0003222656378056854,-0.00011082172393798828,50.296783447265625,0.00022460938453150447
281,281,22.4,22.81,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:23:55.393,0.0003222656378056854,-0.00011002230644226074,50.296783447265625,0.00020833334231914097
282,282,22.4,22.8,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:00.410,0.0003222656378056854,-0.00011190104484558105,50.296783447265625,0.0001920573001067775
283,283,22.4,22.82,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:05.479,0.0003222656378056854,-0.00010991895198822022,50.296783447265625,0.000175781257894414
284,284,22.4,22.85,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:10.576,0.0003222656378056854,-0.00013632404804229736,50.296783447265625,0.0001595052156820505
285,285,22.4,22.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:15.602,0.0003222656378056854,-0.00015551471710205077,50.296783447265625,0.00014322917346968703
286,286,22.4,22.8,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:20.646,0.0003222656378056854,-0.0001824951171875,50.296783447265625,0.00012695313125732355
287,287,22.4,22.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:25.693,0.0003222656378056854,-0.00020862102508544921,50.296783447265625,0.00011067708904496004
288,288,22.4,22.83,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:30.712,0.0003222656378056854,-0.000211209774017334,50.296783447265625,9.440104683259656e-05
289,289,22.4,22.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:35.728,0.0003222656378056854,-0.00020992565155029296,50.296783447265625,7.812500462023309e-05
290,290,22.4,22.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:40.812,0.0003222656378056854,-0.0002030566930770874,50.296783447265625,6.184896240786958e-05
291,291,22.4,22.87,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 10:24:45.848,0.0003222656378056854,-0.00019299137592315675,50.296783447265625,4.5572920195506073e-05
